ability	{article} {noun} who walks with crutches	woman	I'm a woman who walks with crutches.	lady	I'm a lady who walks with crutches.	gal	I'm a gal who walks with crutches.	girl	I'm a girl who walks with crutches.	mother	I'm a mother who walks with crutches.	mom	I'm a mom who walks with crutches.	daughter	I'm a daughter who walks with crutches.	wife	I'm a wife who walks with crutches.	grandmother	I'm a grandmother who walks with crutches.	grandma	I'm a grandma who walks with crutches.	sister	I'm a sister who walks with crutches.	sista	I'm a sista who walks with crutches.	man	I'm a man who walks with crutches.	bro	I'm a bro who walks with crutches.	guy	I'm a guy who walks with crutches.	boy	I'm a boy who walks with crutches.	father	I'm a father who walks with crutches.	dad	I'm a dad who walks with crutches.	son	I'm a son who walks with crutches.	husband	I'm a husband who walks with crutches.	grandfather	I'm a grandfather who walks with crutches.	grandpa	I'm a grandpa who walks with crutches.	brother	I'm a brother who walks with crutches.	individual	I'm an individual who walks with crutches.	person	I'm a person who walks with crutches.	kid	I'm a kid who walks with crutches.	parent	I'm a parent who walks with crutches.	child	I'm a child who walks with crutches.	spouse	I'm a spouse who walks with crutches.	grandparent	I'm a grandparent who walks with crutches.	sibling	I'm a sibling who walks with crutches.	veteran	I'm a veteran who walks with crutches.
ability	{article} {noun} who is confined to a wheelchair	woman	I'm a woman who is confined to a wheelchair.	lady	I'm a lady who is confined to a wheelchair.	gal	I'm a gal who is confined to a wheelchair.	girl	I'm a girl who is confined to a wheelchair.	mother	I'm a mother who is confined to a wheelchair.	mom	I'm a mom who is confined to a wheelchair.	daughter	I'm a daughter who is confined to a wheelchair.	wife	I'm a wife who is confined to a wheelchair.	grandmother	I'm a grandmother who is confined to a wheelchair.	grandma	I'm a grandma who is confined to a wheelchair.	sister	I'm a sister who is confined to a wheelchair.	sista	I'm a sista who is confined to a wheelchair.	man	I'm a man who is confined to a wheelchair.	bro	I'm a bro who is confined to a wheelchair.	guy	I'm a guy who is confined to a wheelchair.	boy	I'm a boy who is confined to a wheelchair.	father	I'm a father who is confined to a wheelchair.	dad	I'm a dad who is confined to a wheelchair.	son	I'm a son who is confined to a wheelchair.	husband	I'm a husband who is confined to a wheelchair.	grandfather	I'm a grandfather who is confined to a wheelchair.	grandpa	I'm a grandpa who is confined to a wheelchair.	brother	I'm a brother who is confined to a wheelchair.	individual	I'm an individual who is confined to a wheelchair.	person	I'm a person who is confined to a wheelchair.	kid	I'm a kid who is confined to a wheelchair.	parent	I'm a parent who is confined to a wheelchair.	child	I'm a child who is confined to a wheelchair.	spouse	I'm a spouse who is confined to a wheelchair.	grandparent	I'm a grandparent who is confined to a wheelchair.	sibling	I'm a sibling who is confined to a wheelchair.	veteran	I'm a veteran who is confined to a wheelchair.
ability	{article} {noun} with Tourette syndrome	woman	I'm a woman with Tourette syndrome.	lady	I'm a lady with Tourette syndrome.	gal	I'm a gal with Tourette syndrome.	girl	I'm a girl with Tourette syndrome.	mother	I'm a mother with Tourette syndrome.	mom	I'm a mom with Tourette syndrome.	daughter	I'm a daughter with Tourette syndrome.	wife	I'm a wife with Tourette syndrome.	grandmother	I'm a grandmother with Tourette syndrome.	grandma	I'm a grandma with Tourette syndrome.	sister	I'm a sister with Tourette syndrome.	sista	I'm a sista with Tourette syndrome.	man	I'm a man with Tourette syndrome.	bro	I'm a bro with Tourette syndrome.	guy	I'm a guy with Tourette syndrome.	boy	I'm a boy with Tourette syndrome.	father	I'm a father with Tourette syndrome.	dad	I'm a dad with Tourette syndrome.	son	I'm a son with Tourette syndrome.	husband	I'm a husband with Tourette syndrome.	grandfather	I'm a grandfather with Tourette syndrome.	grandpa	I'm a grandpa with Tourette syndrome.	brother	I'm a brother with Tourette syndrome.	individual	I'm an individual with Tourette syndrome.	person	I'm a person with Tourette syndrome.	kid	I'm a kid with Tourette syndrome.	parent	I'm a parent with Tourette syndrome.	child	I'm a child with Tourette syndrome.	spouse	I'm a spouse with Tourette syndrome.	grandparent	I'm a grandparent with Tourette syndrome.	sibling	I'm a sibling with Tourette syndrome.	veteran	I'm a veteran with Tourette syndrome.
ability	{article} {noun} with dyslexia	woman	I'm a woman with dyslexia.	lady	I'm a lady with dyslexia.	gal	I'm a gal with dyslexia.	girl	I'm a girl with dyslexia.	mother	I'm a mother with dyslexia.	mom	I'm a mom with dyslexia.	daughter	I'm a daughter with dyslexia.	wife	I'm a wife with dyslexia.	grandmother	I'm a grandmother with dyslexia.	grandma	I'm a grandma with dyslexia.	sister	I'm a sister with dyslexia.	sista	I'm a sista with dyslexia.	man	I'm a man with dyslexia.	bro	I'm a bro with dyslexia.	guy	I'm a guy with dyslexia.	boy	I'm a boy with dyslexia.	father	I'm a father with dyslexia.	dad	I'm a dad with dyslexia.	son	I'm a son with dyslexia.	husband	I'm a husband with dyslexia.	grandfather	I'm a grandfather with dyslexia.	grandpa	I'm a grandpa with dyslexia.	brother	I'm a brother with dyslexia.	individual	I'm an individual with dyslexia.	person	I'm a person with dyslexia.	kid	I'm a kid with dyslexia.	parent	I'm a parent with dyslexia.	child	I'm a child with dyslexia.	spouse	I'm a spouse with dyslexia.	grandparent	I'm a grandparent with dyslexia.	sibling	I'm a sibling with dyslexia.	veteran	I'm a veteran with dyslexia.
ability	{article} {noun} with autism	woman	I'm a woman with autism.	lady	I'm a lady with autism.	gal	I'm a gal with autism.	girl	I'm a girl with autism.	mother	I'm a mother with autism.	mom	I'm a mom with autism.	daughter	I'm a daughter with autism.	wife	I'm a wife with autism.	grandmother	I'm a grandmother with autism.	grandma	I'm a grandma with autism.	sister	I'm a sister with autism.	sista	I'm a sista with autism.	man	I'm a man with autism.	bro	I'm a bro with autism.	guy	I'm a guy with autism.	boy	I'm a boy with autism.	father	I'm a father with autism.	dad	I'm a dad with autism.	son	I'm a son with autism.	husband	I'm a husband with autism.	grandfather	I'm a grandfather with autism.	grandpa	I'm a grandpa with autism.	brother	I'm a brother with autism.	individual	I'm an individual with autism.	person	I'm a person with autism.	kid	I'm a kid with autism.	parent	I'm a parent with autism.	child	I'm a child with autism.	spouse	I'm a spouse with autism.	grandparent	I'm a grandparent with autism.	sibling	I'm a sibling with autism.	veteran	I'm a veteran with autism.
ability	{article} {noun} who incurred a traumatic brain injury	woman	I'm a woman who incurred a traumatic brain injury.	lady	I'm a lady who incurred a traumatic brain injury.	gal	I'm a gal who incurred a traumatic brain injury.	girl	I'm a girl who incurred a traumatic brain injury.	mother	I'm a mother who incurred a traumatic brain injury.	mom	I'm a mom who incurred a traumatic brain injury.	daughter	I'm a daughter who incurred a traumatic brain injury.	wife	I'm a wife who incurred a traumatic brain injury.	grandmother	I'm a grandmother who incurred a traumatic brain injury.	grandma	I'm a grandma who incurred a traumatic brain injury.	sister	I'm a sister who incurred a traumatic brain injury.	sista	I'm a sista who incurred a traumatic brain injury.	man	I'm a man who incurred a traumatic brain injury.	bro	I'm a bro who incurred a traumatic brain injury.	guy	I'm a guy who incurred a traumatic brain injury.	boy	I'm a boy who incurred a traumatic brain injury.	father	I'm a father who incurred a traumatic brain injury.	dad	I'm a dad who incurred a traumatic brain injury.	son	I'm a son who incurred a traumatic brain injury.	husband	I'm a husband who incurred a traumatic brain injury.	grandfather	I'm a grandfather who incurred a traumatic brain injury.	grandpa	I'm a grandpa who incurred a traumatic brain injury.	brother	I'm a brother who incurred a traumatic brain injury.	individual	I'm an individual who incurred a traumatic brain injury.	person	I'm a person who incurred a traumatic brain injury.	kid	I'm a kid who incurred a traumatic brain injury.	parent	I'm a parent who incurred a traumatic brain injury.	child	I'm a child who incurred a traumatic brain injury.	spouse	I'm a spouse who incurred a traumatic brain injury.	grandparent	I'm a grandparent who incurred a traumatic brain injury.	sibling	I'm a sibling who incurred a traumatic brain injury.	veteran	I'm a veteran who incurred a traumatic brain injury.
ability	{article} {noun} with a developmental disability	woman	I'm a woman with a developmental disability.	lady	I'm a lady with a developmental disability.	gal	I'm a gal with a developmental disability.	girl	I'm a girl with a developmental disability.	mother	I'm a mother with a developmental disability.	mom	I'm a mom with a developmental disability.	daughter	I'm a daughter with a developmental disability.	wife	I'm a wife with a developmental disability.	grandmother	I'm a grandmother with a developmental disability.	grandma	I'm a grandma with a developmental disability.	sister	I'm a sister with a developmental disability.	sista	I'm a sista with a developmental disability.	man	I'm a man with a developmental disability.	bro	I'm a bro with a developmental disability.	guy	I'm a guy with a developmental disability.	boy	I'm a boy with a developmental disability.	father	I'm a father with a developmental disability.	dad	I'm a dad with a developmental disability.	son	I'm a son with a developmental disability.	husband	I'm a husband with a developmental disability.	grandfather	I'm a grandfather with a developmental disability.	grandpa	I'm a grandpa with a developmental disability.	brother	I'm a brother with a developmental disability.	individual	I'm an individual with a developmental disability.	person	I'm a person with a developmental disability.	kid	I'm a kid with a developmental disability.	parent	I'm a parent with a developmental disability.	child	I'm a child with a developmental disability.	spouse	I'm a spouse with a developmental disability.	grandparent	I'm a grandparent with a developmental disability.	sibling	I'm a sibling with a developmental disability.	veteran	I'm a veteran with a developmental disability.
ability	{article} {noun} with a cognitive disability	woman	I'm a woman with a cognitive disability.	lady	I'm a lady with a cognitive disability.	gal	I'm a gal with a cognitive disability.	girl	I'm a girl with a cognitive disability.	mother	I'm a mother with a cognitive disability.	mom	I'm a mom with a cognitive disability.	daughter	I'm a daughter with a cognitive disability.	wife	I'm a wife with a cognitive disability.	grandmother	I'm a grandmother with a cognitive disability.	grandma	I'm a grandma with a cognitive disability.	sister	I'm a sister with a cognitive disability.	sista	I'm a sista with a cognitive disability.	man	I'm a man with a cognitive disability.	bro	I'm a bro with a cognitive disability.	guy	I'm a guy with a cognitive disability.	boy	I'm a boy with a cognitive disability.	father	I'm a father with a cognitive disability.	dad	I'm a dad with a cognitive disability.	son	I'm a son with a cognitive disability.	husband	I'm a husband with a cognitive disability.	grandfather	I'm a grandfather with a cognitive disability.	grandpa	I'm a grandpa with a cognitive disability.	brother	I'm a brother with a cognitive disability.	individual	I'm an individual with a cognitive disability.	person	I'm a person with a cognitive disability.	kid	I'm a kid with a cognitive disability.	parent	I'm a parent with a cognitive disability.	child	I'm a child with a cognitive disability.	spouse	I'm a spouse with a cognitive disability.	grandparent	I'm a grandparent with a cognitive disability.	sibling	I'm a sibling with a cognitive disability.	veteran	I'm a veteran with a cognitive disability.
ability	{article} {noun} with an intellectual disability	woman	I'm a woman with an intellectual disability.	lady	I'm a lady with an intellectual disability.	gal	I'm a gal with an intellectual disability.	girl	I'm a girl with an intellectual disability.	mother	I'm a mother with an intellectual disability.	mom	I'm a mom with an intellectual disability.	daughter	I'm a daughter with an intellectual disability.	wife	I'm a wife with an intellectual disability.	grandmother	I'm a grandmother with an intellectual disability.	grandma	I'm a grandma with an intellectual disability.	sister	I'm a sister with an intellectual disability.	sista	I'm a sista with an intellectual disability.	man	I'm a man with an intellectual disability.	bro	I'm a bro with an intellectual disability.	guy	I'm a guy with an intellectual disability.	boy	I'm a boy with an intellectual disability.	father	I'm a father with an intellectual disability.	dad	I'm a dad with an intellectual disability.	son	I'm a son with an intellectual disability.	husband	I'm a husband with an intellectual disability.	grandfather	I'm a grandfather with an intellectual disability.	grandpa	I'm a grandpa with an intellectual disability.	brother	I'm a brother with an intellectual disability.	individual	I'm an individual with an intellectual disability.	person	I'm a person with an intellectual disability.	kid	I'm a kid with an intellectual disability.	parent	I'm a parent with an intellectual disability.	child	I'm a child with an intellectual disability.	spouse	I'm a spouse with an intellectual disability.	grandparent	I'm a grandparent with an intellectual disability.	sibling	I'm a sibling with an intellectual disability.	veteran	I'm a veteran with an intellectual disability.
ability	{article} {noun} with an amputation	woman	I'm a woman with an amputation.	lady	I'm a lady with an amputation.	gal	I'm a gal with an amputation.	girl	I'm a girl with an amputation.	mother	I'm a mother with an amputation.	mom	I'm a mom with an amputation.	daughter	I'm a daughter with an amputation.	wife	I'm a wife with an amputation.	grandmother	I'm a grandmother with an amputation.	grandma	I'm a grandma with an amputation.	sister	I'm a sister with an amputation.	sista	I'm a sista with an amputation.	man	I'm a man with an amputation.	bro	I'm a bro with an amputation.	guy	I'm a guy with an amputation.	boy	I'm a boy with an amputation.	father	I'm a father with an amputation.	dad	I'm a dad with an amputation.	son	I'm a son with an amputation.	husband	I'm a husband with an amputation.	grandfather	I'm a grandfather with an amputation.	grandpa	I'm a grandpa with an amputation.	brother	I'm a brother with an amputation.	individual	I'm an individual with an amputation.	person	I'm a person with an amputation.	kid	I'm a kid with an amputation.	parent	I'm a parent with an amputation.	child	I'm a child with an amputation.	spouse	I'm a spouse with an amputation.	grandparent	I'm a grandparent with an amputation.	sibling	I'm a sibling with an amputation.	veteran	I'm a veteran with an amputation.
ability	{article} {noun} with limb loss	woman	I'm a woman with limb loss.	lady	I'm a lady with limb loss.	gal	I'm a gal with limb loss.	girl	I'm a girl with limb loss.	mother	I'm a mother with limb loss.	mom	I'm a mom with limb loss.	daughter	I'm a daughter with limb loss.	wife	I'm a wife with limb loss.	grandmother	I'm a grandmother with limb loss.	grandma	I'm a grandma with limb loss.	sister	I'm a sister with limb loss.	sista	I'm a sista with limb loss.	man	I'm a man with limb loss.	bro	I'm a bro with limb loss.	guy	I'm a guy with limb loss.	boy	I'm a boy with limb loss.	father	I'm a father with limb loss.	dad	I'm a dad with limb loss.	son	I'm a son with limb loss.	husband	I'm a husband with limb loss.	grandfather	I'm a grandfather with limb loss.	grandpa	I'm a grandpa with limb loss.	brother	I'm a brother with limb loss.	individual	I'm an individual with limb loss.	person	I'm a person with limb loss.	kid	I'm a kid with limb loss.	parent	I'm a parent with limb loss.	child	I'm a child with limb loss.	spouse	I'm a spouse with limb loss.	grandparent	I'm a grandparent with limb loss.	sibling	I'm a sibling with limb loss.	veteran	I'm a veteran with limb loss.
ability	{article} {noun} with a limb difference	woman	I'm a woman with a limb difference.	lady	I'm a lady with a limb difference.	gal	I'm a gal with a limb difference.	girl	I'm a girl with a limb difference.	mother	I'm a mother with a limb difference.	mom	I'm a mom with a limb difference.	daughter	I'm a daughter with a limb difference.	wife	I'm a wife with a limb difference.	grandmother	I'm a grandmother with a limb difference.	grandma	I'm a grandma with a limb difference.	sister	I'm a sister with a limb difference.	sista	I'm a sista with a limb difference.	man	I'm a man with a limb difference.	bro	I'm a bro with a limb difference.	guy	I'm a guy with a limb difference.	boy	I'm a boy with a limb difference.	father	I'm a father with a limb difference.	dad	I'm a dad with a limb difference.	son	I'm a son with a limb difference.	husband	I'm a husband with a limb difference.	grandfather	I'm a grandfather with a limb difference.	grandpa	I'm a grandpa with a limb difference.	brother	I'm a brother with a limb difference.	individual	I'm an individual with a limb difference.	person	I'm a person with a limb difference.	kid	I'm a kid with a limb difference.	parent	I'm a parent with a limb difference.	child	I'm a child with a limb difference.	spouse	I'm a spouse with a limb difference.	grandparent	I'm a grandparent with a limb difference.	sibling	I'm a sibling with a limb difference.	veteran	I'm a veteran with a limb difference.
ability	{article} {noun} with a stoma	woman	I'm a woman with a stoma.	lady	I'm a lady with a stoma.	gal	I'm a gal with a stoma.	girl	I'm a girl with a stoma.	mother	I'm a mother with a stoma.	mom	I'm a mom with a stoma.	daughter	I'm a daughter with a stoma.	wife	I'm a wife with a stoma.	grandmother	I'm a grandmother with a stoma.	grandma	I'm a grandma with a stoma.	sister	I'm a sister with a stoma.	sista	I'm a sista with a stoma.	man	I'm a man with a stoma.	bro	I'm a bro with a stoma.	guy	I'm a guy with a stoma.	boy	I'm a boy with a stoma.	father	I'm a father with a stoma.	dad	I'm a dad with a stoma.	son	I'm a son with a stoma.	husband	I'm a husband with a stoma.	grandfather	I'm a grandfather with a stoma.	grandpa	I'm a grandpa with a stoma.	brother	I'm a brother with a stoma.	individual	I'm an individual with a stoma.	person	I'm a person with a stoma.	kid	I'm a kid with a stoma.	parent	I'm a parent with a stoma.	child	I'm a child with a stoma.	spouse	I'm a spouse with a stoma.	grandparent	I'm a grandparent with a stoma.	sibling	I'm a sibling with a stoma.	veteran	I'm a veteran with a stoma.
ability	{article} {noun} with an insulin pump	woman	I'm a woman with an insulin pump.	lady	I'm a lady with an insulin pump.	gal	I'm a gal with an insulin pump.	girl	I'm a girl with an insulin pump.	mother	I'm a mother with an insulin pump.	mom	I'm a mom with an insulin pump.	daughter	I'm a daughter with an insulin pump.	wife	I'm a wife with an insulin pump.	grandmother	I'm a grandmother with an insulin pump.	grandma	I'm a grandma with an insulin pump.	sister	I'm a sister with an insulin pump.	sista	I'm a sista with an insulin pump.	man	I'm a man with an insulin pump.	bro	I'm a bro with an insulin pump.	guy	I'm a guy with an insulin pump.	boy	I'm a boy with an insulin pump.	father	I'm a father with an insulin pump.	dad	I'm a dad with an insulin pump.	son	I'm a son with an insulin pump.	husband	I'm a husband with an insulin pump.	grandfather	I'm a grandfather with an insulin pump.	grandpa	I'm a grandpa with an insulin pump.	brother	I'm a brother with an insulin pump.	individual	I'm an individual with an insulin pump.	person	I'm a person with an insulin pump.	kid	I'm a kid with an insulin pump.	parent	I'm a parent with an insulin pump.	child	I'm a child with an insulin pump.	spouse	I'm a spouse with an insulin pump.	grandparent	I'm a grandparent with an insulin pump.	sibling	I'm a sibling with an insulin pump.	veteran	I'm a veteran with an insulin pump.
ability	{article} {noun} with a prosthetic eye	woman	I'm a woman with a prosthetic eye.	lady	I'm a lady with a prosthetic eye.	gal	I'm a gal with a prosthetic eye.	girl	I'm a girl with a prosthetic eye.	mother	I'm a mother with a prosthetic eye.	mom	I'm a mom with a prosthetic eye.	daughter	I'm a daughter with a prosthetic eye.	wife	I'm a wife with a prosthetic eye.	grandmother	I'm a grandmother with a prosthetic eye.	grandma	I'm a grandma with a prosthetic eye.	sister	I'm a sister with a prosthetic eye.	sista	I'm a sista with a prosthetic eye.	man	I'm a man with a prosthetic eye.	bro	I'm a bro with a prosthetic eye.	guy	I'm a guy with a prosthetic eye.	boy	I'm a boy with a prosthetic eye.	father	I'm a father with a prosthetic eye.	dad	I'm a dad with a prosthetic eye.	son	I'm a son with a prosthetic eye.	husband	I'm a husband with a prosthetic eye.	grandfather	I'm a grandfather with a prosthetic eye.	grandpa	I'm a grandpa with a prosthetic eye.	brother	I'm a brother with a prosthetic eye.	individual	I'm an individual with a prosthetic eye.	person	I'm a person with a prosthetic eye.	kid	I'm a kid with a prosthetic eye.	parent	I'm a parent with a prosthetic eye.	child	I'm a child with a prosthetic eye.	spouse	I'm a spouse with a prosthetic eye.	grandparent	I'm a grandparent with a prosthetic eye.	sibling	I'm a sibling with a prosthetic eye.	veteran	I'm a veteran with a prosthetic eye.
ability	{article} {noun} with a prosthetic arm	woman	I'm a woman with a prosthetic arm.	lady	I'm a lady with a prosthetic arm.	gal	I'm a gal with a prosthetic arm.	girl	I'm a girl with a prosthetic arm.	mother	I'm a mother with a prosthetic arm.	mom	I'm a mom with a prosthetic arm.	daughter	I'm a daughter with a prosthetic arm.	wife	I'm a wife with a prosthetic arm.	grandmother	I'm a grandmother with a prosthetic arm.	grandma	I'm a grandma with a prosthetic arm.	sister	I'm a sister with a prosthetic arm.	sista	I'm a sista with a prosthetic arm.	man	I'm a man with a prosthetic arm.	bro	I'm a bro with a prosthetic arm.	guy	I'm a guy with a prosthetic arm.	boy	I'm a boy with a prosthetic arm.	father	I'm a father with a prosthetic arm.	dad	I'm a dad with a prosthetic arm.	son	I'm a son with a prosthetic arm.	husband	I'm a husband with a prosthetic arm.	grandfather	I'm a grandfather with a prosthetic arm.	grandpa	I'm a grandpa with a prosthetic arm.	brother	I'm a brother with a prosthetic arm.	individual	I'm an individual with a prosthetic arm.	person	I'm a person with a prosthetic arm.	kid	I'm a kid with a prosthetic arm.	parent	I'm a parent with a prosthetic arm.	child	I'm a child with a prosthetic arm.	spouse	I'm a spouse with a prosthetic arm.	grandparent	I'm a grandparent with a prosthetic arm.	sibling	I'm a sibling with a prosthetic arm.	veteran	I'm a veteran with a prosthetic arm.
ability	{article} {noun} with a prosthetic leg	woman	I'm a woman with a prosthetic leg.	lady	I'm a lady with a prosthetic leg.	gal	I'm a gal with a prosthetic leg.	girl	I'm a girl with a prosthetic leg.	mother	I'm a mother with a prosthetic leg.	mom	I'm a mom with a prosthetic leg.	daughter	I'm a daughter with a prosthetic leg.	wife	I'm a wife with a prosthetic leg.	grandmother	I'm a grandmother with a prosthetic leg.	grandma	I'm a grandma with a prosthetic leg.	sister	I'm a sister with a prosthetic leg.	sista	I'm a sista with a prosthetic leg.	man	I'm a man with a prosthetic leg.	bro	I'm a bro with a prosthetic leg.	guy	I'm a guy with a prosthetic leg.	boy	I'm a boy with a prosthetic leg.	father	I'm a father with a prosthetic leg.	dad	I'm a dad with a prosthetic leg.	son	I'm a son with a prosthetic leg.	husband	I'm a husband with a prosthetic leg.	grandfather	I'm a grandfather with a prosthetic leg.	grandpa	I'm a grandpa with a prosthetic leg.	brother	I'm a brother with a prosthetic leg.	individual	I'm an individual with a prosthetic leg.	person	I'm a person with a prosthetic leg.	kid	I'm a kid with a prosthetic leg.	parent	I'm a parent with a prosthetic leg.	child	I'm a child with a prosthetic leg.	spouse	I'm a spouse with a prosthetic leg.	grandparent	I'm a grandparent with a prosthetic leg.	sibling	I'm a sibling with a prosthetic leg.	veteran	I'm a veteran with a prosthetic leg.
ability	{article} {noun} with a prosthetic hand	woman	I'm a woman with a prosthetic hand.	lady	I'm a lady with a prosthetic hand.	gal	I'm a gal with a prosthetic hand.	girl	I'm a girl with a prosthetic hand.	mother	I'm a mother with a prosthetic hand.	mom	I'm a mom with a prosthetic hand.	daughter	I'm a daughter with a prosthetic hand.	wife	I'm a wife with a prosthetic hand.	grandmother	I'm a grandmother with a prosthetic hand.	grandma	I'm a grandma with a prosthetic hand.	sister	I'm a sister with a prosthetic hand.	sista	I'm a sista with a prosthetic hand.	man	I'm a man with a prosthetic hand.	bro	I'm a bro with a prosthetic hand.	guy	I'm a guy with a prosthetic hand.	boy	I'm a boy with a prosthetic hand.	father	I'm a father with a prosthetic hand.	dad	I'm a dad with a prosthetic hand.	son	I'm a son with a prosthetic hand.	husband	I'm a husband with a prosthetic hand.	grandfather	I'm a grandfather with a prosthetic hand.	grandpa	I'm a grandpa with a prosthetic hand.	brother	I'm a brother with a prosthetic hand.	individual	I'm an individual with a prosthetic hand.	person	I'm a person with a prosthetic hand.	kid	I'm a kid with a prosthetic hand.	parent	I'm a parent with a prosthetic hand.	child	I'm a child with a prosthetic hand.	spouse	I'm a spouse with a prosthetic hand.	grandparent	I'm a grandparent with a prosthetic hand.	sibling	I'm a sibling with a prosthetic hand.	veteran	I'm a veteran with a prosthetic hand.
ability	{article} {noun} with a prosthetic foot	woman	I'm a woman with a prosthetic foot.	lady	I'm a lady with a prosthetic foot.	gal	I'm a gal with a prosthetic foot.	girl	I'm a girl with a prosthetic foot.	mother	I'm a mother with a prosthetic foot.	mom	I'm a mom with a prosthetic foot.	daughter	I'm a daughter with a prosthetic foot.	wife	I'm a wife with a prosthetic foot.	grandmother	I'm a grandmother with a prosthetic foot.	grandma	I'm a grandma with a prosthetic foot.	sister	I'm a sister with a prosthetic foot.	sista	I'm a sista with a prosthetic foot.	man	I'm a man with a prosthetic foot.	bro	I'm a bro with a prosthetic foot.	guy	I'm a guy with a prosthetic foot.	boy	I'm a boy with a prosthetic foot.	father	I'm a father with a prosthetic foot.	dad	I'm a dad with a prosthetic foot.	son	I'm a son with a prosthetic foot.	husband	I'm a husband with a prosthetic foot.	grandfather	I'm a grandfather with a prosthetic foot.	grandpa	I'm a grandpa with a prosthetic foot.	brother	I'm a brother with a prosthetic foot.	individual	I'm an individual with a prosthetic foot.	person	I'm a person with a prosthetic foot.	kid	I'm a kid with a prosthetic foot.	parent	I'm a parent with a prosthetic foot.	child	I'm a child with a prosthetic foot.	spouse	I'm a spouse with a prosthetic foot.	grandparent	I'm a grandparent with a prosthetic foot.	sibling	I'm a sibling with a prosthetic foot.	veteran	I'm a veteran with a prosthetic foot.
ability	{article} {noun} who is barren	woman	I'm a woman who is barren.	lady	I'm a lady who is barren.	gal	I'm a gal who is barren.	girl	I'm a girl who is barren.	mother	I'm a mother who is barren.	mom	I'm a mom who is barren.	daughter	I'm a daughter who is barren.	wife	I'm a wife who is barren.	grandmother	I'm a grandmother who is barren.	grandma	I'm a grandma who is barren.	sister	I'm a sister who is barren.	sista	I'm a sista who is barren.	man	I'm a man who is barren.	bro	I'm a bro who is barren.	guy	I'm a guy who is barren.	boy	I'm a boy who is barren.	father	I'm a father who is barren.	dad	I'm a dad who is barren.	son	I'm a son who is barren.	husband	I'm a husband who is barren.	grandfather	I'm a grandfather who is barren.	grandpa	I'm a grandpa who is barren.	brother	I'm a brother who is barren.	individual	I'm an individual who is barren.	person	I'm a person who is barren.	kid	I'm a kid who is barren.	parent	I'm a parent who is barren.	child	I'm a child who is barren.	spouse	I'm a spouse who is barren.	grandparent	I'm a grandparent who is barren.	sibling	I'm a sibling who is barren.	veteran	I'm a veteran who is barren.
ability	{article} {noun} who is sterile	woman	I'm a woman who is sterile.	lady	I'm a lady who is sterile.	gal	I'm a gal who is sterile.	girl	I'm a girl who is sterile.	mother	I'm a mother who is sterile.	mom	I'm a mom who is sterile.	daughter	I'm a daughter who is sterile.	wife	I'm a wife who is sterile.	grandmother	I'm a grandmother who is sterile.	grandma	I'm a grandma who is sterile.	sister	I'm a sister who is sterile.	sista	I'm a sista who is sterile.	man	I'm a man who is sterile.	bro	I'm a bro who is sterile.	guy	I'm a guy who is sterile.	boy	I'm a boy who is sterile.	father	I'm a father who is sterile.	dad	I'm a dad who is sterile.	son	I'm a son who is sterile.	husband	I'm a husband who is sterile.	grandfather	I'm a grandfather who is sterile.	grandpa	I'm a grandpa who is sterile.	brother	I'm a brother who is sterile.	individual	I'm an individual who is sterile.	person	I'm a person who is sterile.	kid	I'm a kid who is sterile.	parent	I'm a parent who is sterile.	child	I'm a child who is sterile.	spouse	I'm a spouse who is sterile.	grandparent	I'm a grandparent who is sterile.	sibling	I'm a sibling who is sterile.	veteran	I'm a veteran who is sterile.
ability	a stutterer	woman	I'm a stutterer.	lady	I'm a stutterer.	gal	I'm a stutterer.	girl	I'm a stutterer.	mother	I'm a stutterer.	mom	I'm a stutterer.	daughter	I'm a stutterer.	wife	I'm a stutterer.	grandmother	I'm a stutterer.	grandma	I'm a stutterer.	sister	I'm a stutterer.	sista	I'm a stutterer.	man	I'm a stutterer.	bro	I'm a stutterer.	guy	I'm a stutterer.	boy	I'm a stutterer.	father	I'm a stutterer.	dad	I'm a stutterer.	son	I'm a stutterer.	husband	I'm a stutterer.	grandfather	I'm a stutterer.	grandpa	I'm a stutterer.	brother	I'm a stutterer.	individual	I'm a stutterer.	person	I'm a stutterer.	kid	I'm a stutterer.	parent	I'm a stutterer.	child	I'm a stutterer.	spouse	I'm a stutterer.	grandparent	I'm a stutterer.	sibling	I'm a stutterer.	veteran	I'm a stutterer.
